sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,Quantity,available_rent_bikes,latitude,longitude,available_return_bikes,collect_time
500109033,YouBike2.0_陽明大學,北投區,2026-01-15 22:10:02,東華街二段136號(對面),Beitou Dist,YouBike2.0_National Yangming Jiaotong University,No. 136， Sec. 2， Donghua St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:10:02,2026-01-15,56,24,25.11912,121.51223,32,2026-01-16 00:27:52
500109034,YouBike2.0_捷運石牌站(2號出口),北投區,2026-01-16 00:10:03,東華街一段526號(對面),Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 2),No. 526， Sec. 1， Donghua St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-16 00:10:03,2026-01-16,62,6,25.11451,121.51567,56,2026-01-16 00:27:52
500109035,YouBike2.0_台北護理大學,北投區,2026-01-15 23:40:03,石牌路二段100號(前),Beitou Dist,YouBike2.0_National Taipei University of Nursing and Health Sciences,No. 100， Sec. 2， Shipai Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:40:03,2026-01-15,42,14,25.11752,121.51662,27,2026-01-16 00:27:52
500109036,YouBike2.0_捷運石牌站(1號出口),北投區,2026-01-15 23:45:15,石牌路一段139號(對面),Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 1),No. 319， Sec. 1， Shipai Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:45:15,2026-01-15,33,2,25.11542,121.51469,31,2026-01-16 00:27:52
500109037,YouBike2.0_振興醫院,北投區,2026-01-16 00:15:16,明德路365號(前),Beitou Dist,YouBike2.0_Cheng Hsin General Hospital,No. 365， Mingde Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-16 00:15:16,2026-01-16,36,0,25.11753,121.52186,36,2026-01-16 00:27:52
500109039,YouBike2.0_石牌國小,北投區,2026-01-15 11:10:03,石牌路一段142號(對面),Beitou Dist,YouBike2.0_Shipai Elementary School,No. 142， Sec. 1， Shipai Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 11:10:03,2026-01-15,26,16,25.1144,121.51307,10,2026-01-16 00:27:52
500109040,YouBike2.0_振興公園,北投區,2026-01-15 23:20:03,天母西路109號(對面),Beitou Dist,YouBike2.0_Zhenxing Park,No. 109， Tianmu W. Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:20:03,2026-01-15,25,5,25.11865,121.5235,20,2026-01-16 00:27:52
500109041,YouBike2.0_立農國小,北投區,2026-01-15 15:48:16,立農街一段201號(對面),Beitou Dist,YouBike2.0_Linong Elementary School,No. 201， Sec. 1， Linong St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 15:48:16,2026-01-15,25,1,25.11978,121.50422,24,2026-01-16 00:27:52
500109042,YouBike2.0_承德路七段280巷口,北投區,2026-01-15 17:42:16,承德路七段260號(前),Beitou Dist,YouBike2.0_No. 280， Sec. 7， Chengde Rd. Intersection,No. 260， Sec. 7， Chengde Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 17:42:16,2026-01-15,22,1,25.11587,121.50576,21,2026-01-16 00:27:52
500109043,YouBike2.0_致遠一路二段11巷,北投區,2026-01-15 23:33:15,自強街61巷8號(旁),Beitou Dist,YouBike2.0_Ln. 11， Sec. 2， Zhiyuan 1st Rd.,No. 8， Ln. 61， Ziqiang St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:33:15,2026-01-15,22,16,25.11093,121.51382,6,2026-01-16 00:27:52
500109044,YouBike2.0_榮富公園,北投區,2026-01-16 00:08:15,榮華三路2號(旁),Beitou Dist,YouBike2.0_Rongfu Park,No. 2， Ronghua 3rd Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-16 00:08:15,2026-01-16,13,8,25.1137,121.52437,5,2026-01-16 00:27:52
500109045,YouBike2.0_中正高中,北投區,2026-01-15 19:06:16,文林北路77號(前),Beitou Dist,YouBike2.0_Zhongzheng Senior High School,No. 77， Wenlin N. Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:06:16,2026-01-15,31,6,25.10467,121.51654,25,2026-01-16 00:27:52
500109046,YouBike2.0_立功立德路口,北投區,2026-01-15 23:50:04,立德路15號(前),Beitou Dist,YouBike2.0_Ligong & Lide Rd. Intersection,No.15， Lide Rd. (Front),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:50:04,2026-01-15,41,13,25.12501,121.47158,28,2026-01-16 00:27:52
500109047,YouBike2.0_桃源國中,北投區,2026-01-15 22:15:16,中央北路四段32號(旁),Beitou Dist,YouBike2.0_Taoyuan Junior High School,No. 32， Sec.4， Zhongyang Rd. (Side),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:15:16,2026-01-15,49,6,25.13485,121.47769,43,2026-01-16 00:27:52
500109048,YouBike2.0_陽明交大圖書館,北投區,2026-01-15 22:11:17,陽明交大圖書館後方機車停車場,Beitou Dist,YouBike2.0_National Yang-Ming University Library,Parking lot at the back of the NYCU Library,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:11:17,2026-01-15,37,1,25.12081,121.51352,36,2026-01-16 00:27:52
500109049,YouBike2.0_捷運新北投站(2號出口),北投區,2026-01-15 06:28:02,光明路225號(對面),Beitou Dist,YouBike2.0_MRT Xinbeitou Sta. (Exit 2),No. 225， Guangming Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 06:28:02,2026-01-15,24,17,25.13675,121.50224,7,2026-01-16 00:27:52
500109050,YouBike2.0_復興公園,北投區,2026-01-15 22:10:02,中和街61號對側,Beitou Dist,YouBike2.0_Fuxing Park,No. 61， Zhonghe St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:10:02,2026-01-15,28,12,25.13872,121.5021,15,2026-01-16 00:27:52
500109051,YouBike2.0_承德石牌路口,北投區,2026-01-15 19:12:15,承德路七段與石牌路一段口北側,Beitou Dist,YouBike2.0_Chengde Rd. & Shipai Rd. Intersection,Sec. 7， Chengde Rd. & Sec. 1， Shipai Rd. Intersection (North),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:12:15,2026-01-15,17,15,25.11272,121.50922,2,2026-01-16 00:27:52
500109052,YouBike2.0_承德路七段188巷口,北投區,2026-01-15 19:00:22,承德路七段192-198號前,Beitou Dist,YouBike2.0_Ln. 188， Sec. 7， Chengde Rd. Intersection,No. 192-198， Sec. 7， Chengde Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:00:22,2026-01-15,16,3,25.11416,121.50771,13,2026-01-16 00:27:52
500109053,YouBike2.0_捷運明德站(3號出口),北投區,2026-01-15 23:40:03,西安街一段183號對側,Beitou Dist,YouBike2.0_MRT Mingde Sta.(Exit.3),No. 183， Sec. 1， Xi'an St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:40:03,2026-01-15,48,13,25.11,121.51841,35,2026-01-16 00:27:52
500109054,YouBike2.0_大豐公園,北投區,2026-01-15 23:10:04,大興街145號前,Beitou Dist,YouBike2.0_Dafeng Park,No. 145， Dasing St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:10:04,2026-01-15,48,16,25.13102,121.50408,32,2026-01-16 00:27:52
500109055,YouBike2.0_洲美公園,北投區,2026-01-15 22:10:02,福美路199號旁,Beitou Dist,YouBike2.0_Zhoumei Park,No. 199， Fumei Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:10:02,2026-01-15,30,15,25.10032,121.50599,15,2026-01-16 00:27:52
500109056,YouBike2.0_中和街455巷11弄,北投區,2026-01-15 10:55:20,中和街455巷11弄6-8號(前),Beitou Dist,YouBike2.0_Aly. 11， Ln. 455， Zhonghe St.,No. 6-8， Aly. 11， Ln. 455， Zhonghe St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 10:55:20,2026-01-15,25,1,25.14319,121.49621,24,2026-01-16 00:27:52
500109057,YouBike2.0_洲美蜆仔港公園,北投區,2026-01-15 19:01:18,洲美蜆仔港公園西南側(福美路側),Beitou Dist,YouBike2.0_Zhoumei Xianzaigang Park,Zhoumei Xianzaigang Park(Southwest),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:01:18,2026-01-15,27,12,25.10065,121.51107,15,2026-01-16 00:27:52
500109058,YouBike2.0_文化三杏林一路口,北投區,2026-01-15 22:43:15,杏林一路3號(旁),Beitou Dist,YouBike2.0_Wenhua 3rd Rd. & Xinglin 1st Rd. Intersection,No. 3， Xinglin 1st Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:43:15,2026-01-15,17,12,25.14058,121.49915,2,2026-01-16 00:27:52
500109059,YouBike2.0_珠海復興一路口,北投區,2026-01-15 13:40:03,珠海路/復興一路口(東側),Beitou Dist,YouBike2.0_Zhuhai Rd. & Fuxing 1st Rd. Intersection,Zhuhai Rd. & Fuxing 1st Rd. Intersection (East),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 13:40:03,2026-01-15,28,14,25.14045,121.50446,12,2026-01-16 00:27:52
500109060,YouBike2.0_裕民二路33巷,北投區,2026-01-15 21:40:03,裕民二路33巷/裕民六路(西北側),Beitou Dist,YouBike2.0_Ln. 33， Yumin 2nd Rd.,Ln. 33， Yumin 2nd Rd. & Yumin 6th Rd. Intersection (Northwest),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 21:40:03,2026-01-15,15,8,25.11535,121.51736,7,2026-01-16 00:27:52
500109061,YouBike2.0_新奇岩社會住宅,北投區,2026-01-15 22:21:16,磺港路269-271號(旁),Beitou Dist,YouBike2.0_Xinqiyan Social Housing,No. 269-271， Huanggang Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:21:16,2026-01-15,12,5,25.12287,121.5037,7,2026-01-16 00:27:52
500109062,YouBike2.0_泉源公園,北投區,2026-01-15 00:19:02,珠海路145號(對側公園),Beitou Dist,YouBike2.0_Quanyuan Park,No. 145， Zhuhai Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 00:19:02,2026-01-15,20,4,25.14193,121.50835,16,2026-01-16 00:27:52
500109063,YouBike2.0_奇岩4號綠地,北投區,2026-01-15 18:33:16,三合街一段79巷16號(對面),Beitou Dist,YouBike2.0_Qiyan No4 Green Space,No. 16， Ln. 79， Sec. 1， Sanhe St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 18:33:16,2026-01-15,24,4,25.12533,121.50573,20,2026-01-16 00:27:52
500109064,YouBike2.0_臺北健康護理大學(教研大樓),北投區,2026-01-16 00:10:03,石牌路二段185號對側,Beitou Dist,YouBike2.0_NTUNHS,No. 185， Sec. 2， Shipai Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-16 00:10:03,2026-01-16,27,3,25.11857,121.51846,24,2026-01-16 00:27:52
500109065,YouBike2.0_奇岩一號公園,北投區,2026-01-15 18:40:18,三合街一段82巷127號(旁),Beitou Dist,YouBike2.0_Qiyan No.1 Park,Huanggang Rd. & Ln. 177， Qingjiang Rd. Intersection (East),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 18:40:18,2026-01-15,23,2,25.12989,121.50394,21,2026-01-16 00:27:52
500109066,YouBike2.0_福星公園,北投區,2026-01-15 12:20:02,文林北路280號(對側公園),Beitou Dist,YouBike2.0_Fuxing Park,No. 280， Wenlin N. Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 12:20:02,2026-01-15,51,11,25.1094,121.51248,40,2026-01-16 00:27:52
500109067,YouBike2.0_中庸公園,北投區,2026-01-15 23:10:04,珠海路1號旁,Beitou Dist,YouBike2.0_Zhongyong Park,No. 1， Zhuhai Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:10:04,2026-01-15,12,8,25.13774,121.50142,4,2026-01-16 00:27:52
500109068,YouBike2.0_豐年公園_1,北投區,2026-01-15 23:20:03,大業路539號,Beitou Dist,YouBike2.0_Fengnian Park_1,No. 259， Daye Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:20:03,2026-01-15,33,22,25.13529,121.49664,9,2026-01-16 00:27:52
500109070,YouBike2.0_光明溫泉路口,北投區,2026-01-15 16:37:27,光明路148號對側人行道,Beitou Dist,YouBike2.0_Guangming Rd. & Wenquan Rd. Intersection,No. 148， Guangming Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 16:37:27,2026-01-15,30,1,25.13431,121.50226,29,2026-01-16 00:27:52
500109071,YouBike2.0_和信治癌中心醫院,北投區,2026-01-15 17:49:17,立德路125號,Beitou Dist,YouBike2.0_Koo Foundation Sun Yat-Sen Cancer Center,No. 125， Lide Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 17:49:17,2026-01-15,25,21,25.12757,121.47207,4,2026-01-16 00:27:52
500109072,YouBike2.0_致遠新村,北投區,2026-01-15 06:50:03,秀山路26號(懷遠新村社區入口南側),Beitou Dist,YouBike2.0_Zhiyuan New Village,No. 26， Xiushan Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 06:50:03,2026-01-15,22,2,25.14319,121.49093,20,2026-01-16 00:27:52
500109073,YouBike2.0_北投公園露天溫泉,北投區,2026-01-15 23:30:04,中山路6號西側(北投溪木道西側),Beitou Dist,YouBike2.0_Beitou Public Hotspring,No. 6， Zhongshan Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:30:04,2026-01-15,15,10,25.13684,121.50792,5,2026-01-16 00:27:52
500109074,YouBike2.0_中和街493巷9弄口,北投區,2026-01-15 22:30:19,中和街493巷9弄2號對側,Beitou Dist,YouBike2.0_Aly. 9， Ln. 493， Zhonghe St.,No. 2， Aly. 9， Ln. 493， Zhonghe St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:30:19,2026-01-15,16,10,25.1439,121.49447,5,2026-01-16 00:27:52
500109075,YouBike2.0_捷運北投站(1號出口),北投區,2026-01-16 00:10:03,光明路2巷/光明路交叉口,Beitou Dist,YouBike2.0_MRT Beitou Sta. (Exit 1),Ln. 2， Guangming Rd. & Guangming Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-16 00:10:03,2026-01-16,58,2,25.13258,121.49862,56,2026-01-16 00:27:52
500109076,YouBike2.0_石牌立農街口,北投區,2026-01-15 23:21:15,石牌路二段/立農街二段口,Beitou Dist,YouBike2.0_Shipai Rd. & Linong St. Intersection,Sec. 2， Shipai Rd. & Sec. 2， Linong St. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:21:15,2026-01-15,29,1,25.11879,121.51921,28,2026-01-16 00:27:52
500109077,YouBike2.0_捷運唭哩岸站(1號出口),北投區,2026-01-15 23:11:15,捷運唭哩岸站一(東華) 公車亭對側人行道,Beitou Dist,YouBike2.0_MRT Qilian Sta. (Exit 1),Qilian Station 1(Donghua). (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:11:15,2026-01-15,20,11,25.12082,121.50727,8,2026-01-16 00:27:52
500109078,YouBike2.0_大興光明路2巷口,北投區,2026-01-15 23:50:04,大興街50號對側人行道,Beitou Dist,YouBike2.0_No. 50， Daxing St. (Opposite),Daxing St. & Ln. 2， Guangming Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:50:04,2026-01-15,14,4,25.13043,121.50017,8,2026-01-16 00:27:52
500109079,YouBike2.0_捷運忠義站(2號出口),北投區,2026-01-15 23:00:01,捷運忠義站(2號出口)無障礙坡道旁,Beitou Dist,YouBike2.0_MRT Zhongyi Sta. (Exit. 2),MRT Zhongyi Sta. (Exit. 2),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:00:01,2026-01-15,33,22,25.13076,121.47347,11,2026-01-16 00:27:52
500109080,YouBike2.0_福國承德路口,北投區,2026-01-15 19:39:15,承德路六段80號南側,Beitou Dist,YouBike2.0_Fuguo Rd. & Chengde Rd. Intersection,No. 80， Sec. 6， Chengde Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:39:15,2026-01-15,15,4,25.10171,121.51263,11,2026-01-16 00:27:52
500109081,YouBike2.0_捷運北投站(1號出口)(北投路側),北投區,2026-01-15 23:40:03,捷運北投站(1號出口)(北投路側),Beitou Dist,YouBike2.0_MRT Beitou Sta. (Exit 1) ( Beitou Rd.),MRT Beitou Sta. (Exit 1) ( Beitou Rd.),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:40:03,2026-01-15,40,2,25.13201,121.49817,38,2026-01-16 00:27:52
500109082,YouBike2.0_華固創富中心,北投區,2026-01-15 19:31:15,承德路六段120號(北側地下室車道旁),Beitou Dist,YouBike2.0_Innovation Fortune Center,No. 120， Sec. 6， Chengde Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:31:15,2026-01-15,15,3,25.10392,121.51244,12,2026-01-16 00:27:52
500109084,YouBike2.0_崇仰公園(公舘路255巷),北投區,2026-01-15 06:00:04,公舘路255巷43號東側道路對面,Beitou Dist,YouBike2.0_Chongyang Park (Ln. 255， Gongguan Rd.),No. 43， Ln. 255， Gongguan Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 06:00:04,2026-01-15,20,11,25.12595,121.51098,9,2026-01-16 00:27:52
500109085,YouBike2.0_北投文化公園(北側),北投區,2026-01-15 23:12:17,文化三路2號西側公園,Beitou Dist,YouBike2.0_Wenhua No.1 Park (North),No. 2， Wenhua 3rd Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:12:17,2026-01-15,20,14,25.13713,121.49706,6,2026-01-16 00:27:52
500109086,YouBike2.0_中和綠地,北投區,2026-01-15 17:09:16,中和街365號旁,Beitou Dist,YouBike2.0_Zhonghe Green,No. 365， Zhonghe St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 17:09:16,2026-01-15,30,1,25.1419,121.4989,29,2026-01-16 00:27:52
500109087,YouBike2.0_大業路65巷口,北投區,2026-01-15 17:30:18,大業路/大業路65巷口,Beitou Dist,YouBike2.0_Ln. 65， Daye Rd.,Daye Rd. & Ln. 65， Daye Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 17:30:18,2026-01-15,25,1,25.12307,121.49906,24,2026-01-16 00:27:52
500109088,YouBike2.0_公舘承德路口,北投區,2026-01-15 22:50:04,承德路七段390號前,Beitou Dist,YouBike2.0_Gongguan Rd. & Chengde Rd. Intersection,No. 390， Sec. 7， Chengde Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:50:04,2026-01-15,25,4,25.11969,121.50169,20,2026-01-16 00:27:52
500109089,YouBike2.0_文林北明德路口(東北側),北投區,2026-01-16 00:20:04,文林北路112號,Beitou Dist,YouBike2.0_Wenlin N. Rd. & Mingde Rd. Intersection (Northeast),No. 112， Wenlin N. Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-16 00:20:04,2026-01-16,15,1,25.10576,121.5173,14,2026-01-16 00:27:52
500109091,YouBike2.0_永興路一段32巷口,北投區,2026-01-15 22:50:04,永興路一段32巷/永興路一段,Beitou Dist,YouBike2.0_Ln. 32， Sec. 1， Yongxing Rd.,Ln. 32， Sec. 1， Yongxing Rd. & Sec. 1， Yongxing Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:50:04,2026-01-15,20,15,25.13905,121.50012,3,2026-01-16 00:27:52
500109092,YouBike2.0_國立陽明交通大學(甲棟),北投區,2026-01-15 21:39:15,立農街二段155之1號,Beitou Dist,YouBike2.0_NYCU ( Bldg. A),No. 155-1， Sec. 2， LinOng St.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 21:39:15,2026-01-15,30,1,25.11944,121.51453,28,2026-01-16 00:27:52
500109093,YouBike2.0_關渡國中,北投區,2026-01-15 23:30:04,知行路210巷16號前對側,Beitou Dist,YouBike2.0_Guan Do Junior High School,No. 16， Ln. 210， ZhiXing Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:30:04,2026-01-15,24,13,25.11955,121.46735,11,2026-01-16 00:27:52
500109094,YouBike2.0_立功街55巷口,北投區,2026-01-15 17:49:17,立功街76號對側,Beitou Dist,YouBike2.0_Ln. 55， LiGong St.,No. 76， LiGong St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 17:49:17,2026-01-15,21,12,25.12518,121.46922,9,2026-01-16 00:27:52
500109095,YouBike2.0_承德路七段401巷(洲美橋下),北投區,2026-01-15 22:40:04,承德路七段401巷200號斜對面,Beitou Dist,YouBike2.0_Ln. 401， Sec. 7， ChengDe Rd. (ZhouMei Bridge),No. 200， Ln. 401， Sec. 7， ChengDe Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:40:04,2026-01-15,25,10,25.11483,121.49934,15,2026-01-16 00:27:52
500109096,YouBike2.0_大業路(農禪寺),北投區,2026-01-15 13:10:02,大業路6號,Beitou Dist,YouBike2.0_DaYe Rd. (Nung Chan Monastery),No. 6， DaYe Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 13:10:02,2026-01-15,16,8,25.12231,121.49964,8,2026-01-16 00:27:52
500109097,YouBike2.0_中國電影製片廠,北投區,2026-01-15 20:37:17,中央北路二段400號,Beitou Dist,YouBike2.0_China Film Studio,No. 400， Sec. 2， ZhongYang N. Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 20:37:17,2026-01-15,15,8,25.13843,121.48802,7,2026-01-16 00:27:52
500109098,YouBike2.0_北投新興公園,北投區,2026-01-15 20:30:16,新興路/崗山路,Beitou Dist,YouBike2.0_ShinShing Park,XinXing Rd. & GangShan Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 20:30:16,2026-01-15,15,3,25.13997,121.48711,12,2026-01-16 00:27:52
500109099,YouBike2.0_捷運石牌站(2號出口)(西安街一段),北投區,2026-01-15 23:50:04,西安街一段325號對側,Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 2) (Sec. 1， XiAn St.),No. 325， Sec. 1， XiAn St. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:50:04,2026-01-15,23,4,25.11332,121.51615,18,2026-01-16 00:27:52
500109100,YouBike2.0_華碩立功大樓,北投區,2026-01-15 20:31:15,立德路115號東北側,Beitou Dist,YouBike2.0_ASUS LiGong Building,No. 115， LiDe Rd. Intersection (Northeast),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 20:31:15,2026-01-15,15,1,25.12771,121.47071,14,2026-01-16 00:27:52
500109101,YouBike2.0_關渡碼頭,北投區,2026-01-15 22:10:02,關渡碼頭東南側,Beitou Dist,YouBike2.0_Guandu Wharf,Guandu Wharf (Southeast),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:10:02,2026-01-15,95,2,25.12066,121.46228,93,2026-01-16 00:27:52
500109102,YouBike2.0_珠海路(48號公園),北投區,2026-01-15 06:09:01,珠海路/48號公園公車站,Beitou Dist,YouBike2.0_ZhuHai Rd. (Park NO.48),ZhuHai Rd. (Bus Station：Park NO.48),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 06:09:01,2026-01-15,21,7,25.14262,121.51218,14,2026-01-16 00:27:52
500109103,YouBike2.0_承德文林北路口(西側),北投區,2026-01-15 04:44:02,承德路六段483-1號前,Beitou Dist,YouBike2.0_ChengDe Rd. & WenLin N. Rd. Intersection (West),No. 483-1， Sec. 6， ChengDe Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 04:44:02,2026-01-15,16,7,25.11032,121.51097,9,2026-01-16 00:27:52
500109104,YouBike2.0_石牌路二段324巷口,北投區,2026-01-15 22:00:17,石牌路二段324巷1號(對面),Beitou Dist,YouBike2.0_Ln. 324， Sec. 2， ShiPai Rd.,No. 1， Ln. 324， Sec. 2， ShiPai Rd. (Opposite),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 22:00:17,2026-01-15,15,1,25.12164,121.52404,13,2026-01-16 00:27:52
500109105,YouBike2.0_北投文化公園(中央北路),北投區,2026-01-15 23:17:17,中央北路一段228巷3號(旁),Beitou Dist,YouBike2.0_Wenhua No.1 Park (ZhongYang N. Rd.),No. 3， Ln. 228， Sec. 1， ZhongYang N. Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 23:17:17,2026-01-15,16,10,25.13632,121.49686,6,2026-01-16 00:27:52
500109106,YouBike2.0_泉源路23巷口,北投區,2026-01-15 06:31:03,泉源路23巷/泉源路,Beitou Dist,YouBike2.0_Ln. 23， QuanYuan Rd.,Ln. 23， QuanYuan Rd. & QuanYuan Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 06:31:03,2026-01-15,25,12,25.13939,121.50571,13,2026-01-16 00:27:52
500109107,YouBike2.0_大業路667巷口,北投區,2026-01-15 09:52:25,大業路673號,Beitou Dist,YouBike2.0_Ln. 667， DaYe Rd.,No. 673， DaYe Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 09:52:25,2026-01-15,23,4,25.13709,121.4996,19,2026-01-16 00:27:52
500109108,YouBike2.0_幼華中學(大業路),北投區,2026-01-12 05:33:01,大業路512號,Beitou Dist,YouBike2.0_Taipei YouHua High School (DaYe Rd.),No. 512， DaYe Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-12 05:33:01,2026-01-12,26,8,25.13372,121.49602,18,2026-01-16 00:27:52
500109109,YouBike2.0_溫泉路68巷6弄口,北投區,2026-01-15 19:32:16,溫泉路68巷6弄15之1號(北側),Beitou Dist,YouBike2.0_Aly. 6， Ln. 68， WenQuan Rd.,No. 15-1， Aly. 6， Ln. 68， WenQuan Rd. (North),1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-15 19:32:16,2026-01-15,19,7,25.13401,121.50564,12,2026-01-16 00:27:52
500109110,YouBike2.0_親水公園,北投區,2026-01-12 04:47:02,大業路527巷/中央北路二段257巷,Beitou Dist,YouBike2.0_Waterfront Park,Ln. 527， DaYe Rd. & Ln. 257， Sec. 2， ZhongYang N. Rd. Intersection,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-12 04:47:02,2026-01-12,20,8,25.13761,121.49032,12,2026-01-16 00:27:52
500109111,YouBike2.0_文林橋(文林北路75巷),北投區,2026-01-13 19:50:03,文林北路75巷/文林北路53巷(南側橋下),Beitou Dist,YouBike2.0_WenLin Bridge (Ln. 75， WenLin N. Rd.),Ln. 75， WenLin N. Rd. & Ln. 53， WenLin N. Rd.,1,2026-01-16 00:26:53,2026-01-16 00:26:53,2026-01-13 19:50:03,2026-01-13,25,13,25.10192,121.51719,12,2026-01-16 00:27:52
